0.08766131582345409,0.9123386841765458,0.46824586471025503,0.5317541352897449,male,poland,train
0.9381106821585599,0.061889317841440174,0.5428063146549116,0.45719368534508836,female,russia,train
0.10068397749259297,0.8993160225074068,0.24597791561430699,0.7540220843856931,male,germany,train
0.400181798046714,0.5998182019532861,0.16853735037395098,0.8314626496260492,male,iran,train
0.8989122016045175,0.10108779839548251,0.7888641916175776,0.21113580838242238,female,germany,train
0.14942441259006745,0.8505755874099324,0.36893457820987574,0.6310654217901241,male,germany,train
0.9719778871028545,0.028022112897145374,0.8734366288144951,0.12656337118550487,female,the-netherlands,train
0.5,0.5,0.8559426102531051,0.14405738974689472,male,portugal,train
0.5,0.5,0.09194377098439191,0.908056229015608,female,the-netherlands,train
0.043780599108817445,0.9562194008911826,0.14860285134151577,0.8513971486584843,male,germany,train
0.6652006094572103,0.3347993905427898,0.7771297718547318,0.22287022814526827,female,the-netherlands,train
0.1427682767620539,0.8572317232379463,0.02720416736933946,0.9727958326306606,male,the-netherlands,train
0.01081549728285016,0.9891845027171499,0.09488223211982393,0.905117767880176,male,iran,train
0.23459358341239137,0.7654064165876087,0.3822779537582205,0.6177220462417794,male,germany,train
0.9459077261079504,0.0540922738920496,0.6058707149859555,0.39412928501404465,female,russia,train
1.0776845593040258e-06,0.9999989223154407,0.018636888135281273,0.9813631118647189,male,new-delhi,train
0.018656849710542368,0.9813431502894575,0.11265419777960879,0.8873458022203912,male,russia,train
0.6321674898203626,0.3678325101796375,0.5397025683547415,0.46029743164525844,female,iran,train
0.9282687804774281,0.0717312195225719,0.9466081207175635,0.05339187928243653,female,russia,train
0.04943632692743417,0.9505636730725657,0.2982263412889412,0.7017736587110589,male,iran,train
0.9887152297576945,0.011284770242305502,0.901281773761471,0.0987182262385291,female,spain,train
0.07014134459401311,0.929858655405987,0.5716727167096813,0.4283272832903188,male,germany,train
0.19483711888743244,0.8051628811125676,0.26208217265311473,0.7379178273468852,male,spain,train
0.9335906227227537,0.06640937727724619,0.32480936048797404,0.675190639512026,female,the-netherlands,train
0.42061637411180397,0.5793836258881959,0.3990354636469296,0.6009645363530705,female,germany,train
0.9728708630303504,0.027129136969649508,0.41479940129910847,0.5852005987008915,female,the-netherlands,train
0.14815720316473907,0.851842796835261,0.2850405482477901,0.71495945175221,male,russia,train
0.004015445820863716,0.9959845541791362,0.03232700486665939,0.9676729951333405,male,the-netherlands,train
0.09087686519016243,0.9091231348098378,0.05728687050196907,0.942713129498031,male,spain,train
0.01158215451189742,0.9884178454881024,0.021681160438048512,0.9783188395619514,male,portugal,train
0.23449687652576673,0.7655031234742334,0.343755926890313,0.6562440731096872,male,italy,train
4.533812612790204e-06,0.9999954661873872,0.02844254098973339,0.9715574590102665,male,russia,train
0.43187718690989224,0.5681228130901079,0.2526481473780422,0.7473518526219577,male,the-netherlands,train
0.20010208028172186,0.7998979197182781,0.10762444500782363,0.8923755549921761,male,germany,train
0.8730512604065328,0.12694873959346736,0.7124930523188361,0.28750694768116375,female,russia,train
0.013566465445223289,0.9864335345547767,0.01330257281024829,0.9866974271897518,male,germany,train
0.0038526162046373055,0.9961473837953628,0.43200537234332154,0.5679946276566784,male,germany,train
0.9982673326944431,0.0017326673055568175,0.9103002521027014,0.0896997478972984,female,russia,train
0.03597878813900571,0.9640212118609943,0.4904724878538894,0.5095275121461105,male,germany,train
0.6546343428690471,0.3453656571309528,0.5604498501807231,0.4395501498192769,male,italy,train
0.01674639032528338,0.9832536096747166,0.2554846376442666,0.7445153623557333,male,new-delhi,train
0.39814299982622836,0.6018570001737716,0.643350341921902,0.3566496580780979,male,italy,train
1.1529393707336287e-05,0.9999884706062927,0.017963655214673566,0.9820363447853264,male,poland,train
0.04745947214072828,0.9525405278592718,0.18846284577692046,0.8115371542230796,male,the-netherlands,train
0.44025250514937414,0.5597474948506259,0.2928811920341448,0.7071188079658551,male,germany,train
0.9564057841034544,0.04359421589654544,0.924104685747934,0.07589531425206612,female,spain,train
0.3945416178333601,0.6054583821666399,0.05121251635309919,0.9487874836469009,female,portugal,train
0.5475842015775091,0.45241579842249086,0.29097716366777776,0.7090228363322222,female,new-delhi,train
0.9811163007882012,0.018883699211798863,0.9364876386800494,0.0635123613199506,female,poland,train
0.003444129527699268,0.9965558704723005,0.009327720361453568,0.9906722796385463,male,the-netherlands,train
1.60732598825271e-05,0.9999839267401175,0.094840964833123,0.905159035166877,male,russia,train
0.010211304143679852,0.98978869585632,0.22782443331636967,0.7721755666836305,male,new-delhi,train
0.9439361831913842,0.05606381680861598,0.25467968762421866,0.7453203123757814,female,poland,train
0.9803824063252016,0.01961759367479845,0.9038154304399717,0.09618456956002853,female,the-netherlands,train
0.00940483489412751,0.9905951651058724,0.06490811202406672,0.9350918879759333,male,iran,train
0.3869454989957224,0.6130545010042776,0.3283163331449211,0.6716836668550789,female,portugal,train
0.024425881246699532,0.9755741187533004,0.05284128424000562,0.9471587157599943,male,the-netherlands,train
1.9310346116017556e-06,0.9999980689653883,0.21442130722573666,0.7855786927742635,male,new-delhi,train
1.170432835668367e-05,0.9999882956716433,0.27260491598141046,0.7273950840185897,male,russia,train
0.9886115976322646,0.011388402367735568,0.9247119625176832,0.07528803748231674,female,the-netherlands,train
0.9893337493339847,0.010666250666015354,0.6772539711801562,0.3227460288198438,female,spain,train
0.004030545370250073,0.99596945462975,0.04838834743630412,0.9516116525636961,male,iran,train
